Date,Category,Type,Amount,City,Province,Country,Latitude,Longitude,PaymentMode,TransactionID
2025-09-05,Healthcare,Expense,108.97,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-911801
2026-03-14,Utilities,Expense,346.89,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-568288
2025-02-21,Utilities,Expense,93.64,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-939756
2025-03-24,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-943442
2025-08-30,Utilities,Expense,371.09,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-167193
2025-02-10,Transport,Expense,247.52,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-743789
2025-12-31,Tech,Expense,385.78,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-771394
2025-04-14,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-304206
2025-09-22,Healthcare,Expense,282.4,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-806765
2025-12-02,Dining,Expense,10.11,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-389340
2025-12-09,Transport,Expense,164.11,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-642892
2025-02-16,Groceries,Expense,224.34,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-464354
2025-04-26,Investments,Income,246.48,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-523579
2025-03-31,Tech,Expense,168.78,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-627611
2026-02-16,Groceries,Expense,210.18,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-827912
2025-10-16,Cybersecurity,Expense,198.62,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-913274
2025-10-28,Entertainment,Expense,346.19,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-370343
2025-12-13,Dining,Expense,283.46,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-470248
2025-12-25,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-401244
2025-02-08,Transport,Expense,226.28,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-429119
2025-04-04,Tech,Expense,379.38,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-872918
2026-03-23,Dining,Expense,113.51,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-975498
2025-03-21,Transport,Expense,313.79,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-808640
2025-11-11,Gift,Income,12.58,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-989203
2025-09-10,Transport,Expense,360.27,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-614646
2025-05-24,Healthcare,Expense,165.17,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-156778
2025-09-02,Cybersecurity,Expense,376.47,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-512842
2025-08-23,Freelance,Income,390.84,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-430984
2025-12-12,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-709231
2025-11-10,Transport,Expense,346.12,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-348658
2025-07-07,Transport,Expense,81.73,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-539450
2025-07-06,Transport,Expense,343.19,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-288627
2026-02-21,Dining,Expense,48.95,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-682316
2025-04-11,Cybersecurity,Expense,66.88,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-944804
2025-09-13,Cybersecurity,Expense,62.44,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-923481
2025-10-15,Tech,Expense,344.82,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-203782
2025-04-21,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-979725
2026-01-17,Entertainment,Expense,140.52,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-687569
2025-06-26,Tech,Expense,17.74,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-812597
2025-10-23,Freelance,Income,234.6,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-918213
2025-12-11,Transport,Expense,209.07,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-499581
2025-11-20,Entertainment,Expense,383.07,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-542306
2026-03-11,Cybersecurity,Expense,363.76,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-460317
2025-12-01,Transport,Expense,123.63,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-384424
2026-01-18,Investments,Income,238.9,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-275445
2025-03-06,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-880009
2025-04-18,Groceries,Expense,75.1,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-166891
2025-10-08,Gift,Income,30.99,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-208976
2025-02-13,Utilities,Expense,265.38,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-340497
2025-08-15,Tech,Expense,254.33,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-129959
2026-03-17,Transport,Expense,366.96,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-666843
2025-03-11,Gift,Income,388.12,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-719531
2025-09-26,Cybersecurity,Expense,259.52,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-464032
2026-02-17,Dining,Expense,44.93,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-532227
2025-01-06,Tech,Expense,10.04,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-400692
2025-12-19,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-414164
2026-02-13,Cybersecurity,Expense,124.24,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-674842
2025-10-15,Cybersecurity,Expense,180.47,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-849666
2026-03-01,Cybersecurity,Expense,157.56,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-542750
2026-01-27,Healthcare,Expense,321.98,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-398505
2026-02-19,Healthcare,Expense,114.84,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-291267
2025-11-23,Groceries,Expense,187.58,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-834498
2025-06-14,Dining,Expense,17.56,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-294969
2025-05-18,Investments,Income,58.77,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-344119
2025-09-10,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-540656
2025-07-10,Entertainment,Expense,190.84,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-184120
2025-01-29,Freelance,Income,113.94,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-669578
2026-03-07,Dining,Expense,107.53,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-227885
2025-07-17,Freelance,Income,310.78,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-873449
2025-08-24,Freelance,Income,296.78,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-595793
2025-06-15,Tech,Expense,71.86,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-365617
2025-04-12,Tech,Expense,150.57,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-218414
2025-06-16,Cybersecurity,Expense,15.88,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-515035
2025-01-22,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-821846
2026-01-30,Transport,Expense,44.9,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-195841
2026-01-24,Transport,Expense,253.8,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-775885
2026-02-10,Healthcare,Expense,51.88,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-432125
2026-02-17,Investments,Income,357.8,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-822730
2025-05-09,Utilities,Expense,360.48,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-686179
2025-04-08,Entertainment,Expense,231.01,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-439403
2026-03-21,Tech,Expense,334.23,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-172222
2025-06-01,Entertainment,Expense,329.57,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-576136
2025-07-14,Healthcare,Expense,296.13,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-913712
2026-01-05,Transport,Expense,34.7,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-299092
2026-01-28,Entertainment,Expense,225.07,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-438270
2025-02-26,Transport,Expense,47.54,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-975763
2026-03-24,Freelance,Income,22.2,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-300924
2025-12-03,Cybersecurity,Expense,201.06,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-151470
2025-01-07,Groceries,Expense,372.78,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-972496
2025-07-04,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-961957
2026-02-26,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-654718
2026-03-04,Groceries,Expense,128.52,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-206142
2025-07-17,Healthcare,Expense,83.89,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-697717
2025-10-13,Utilities,Expense,302.19,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-903506
2025-12-12,Transport,Expense,188.9,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-274912
2025-07-25,Healthcare,Expense,206.83,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-469438
2026-03-09,Investments,Income,154.97,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-737967
2025-04-20,Healthcare,Expense,156.27,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-477496
2025-07-23,Gift,Income,10.08,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-724702
2025-06-04,Utilities,Expense,12.56,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-997287
2025-10-11,Tech,Expense,209.4,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-198867
2025-03-21,Transport,Expense,63.98,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-344312
2025-02-17,Tech,Expense,232.49,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-869933
2026-02-10,Transport,Expense,198.19,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-724145
2026-01-10,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-182289
2025-06-28,Transport,Expense,353.12,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-226395
2026-01-18,Freelance,Income,264.58,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-764678
2025-01-28,Cybersecurity,Expense,128.87,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-666157
2025-09-15,Transport,Expense,282.13,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-806357
2025-08-17,Cybersecurity,Expense,303.61,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-332873
2025-03-17,Cybersecurity,Expense,61.55,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-699198
2025-07-24,Healthcare,Expense,112.4,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-911414
2025-09-04,Utilities,Expense,228.13,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-783932
2025-11-12,Healthcare,Expense,398.86,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-354085
2025-06-15,Cybersecurity,Expense,277.05,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-217996
2025-07-07,Cybersecurity,Expense,145.84,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-722725
2025-03-28,Tech,Expense,395.18,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-753453
2026-02-23,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-818651
2025-02-27,Groceries,Expense,298.44,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-972881
2025-06-25,Salary,Income,2538.76,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-571923
2025-04-18,Transport,Expense,298.61,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-672967
2025-10-08,Tech,Expense,198.38,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-494900
2025-01-23,Healthcare,Expense,109.63,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-310445
2025-01-28,Tech,Expense,191.33,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-507523
2026-03-19,Transport,Expense,52.08,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-342397
2025-06-11,Salary,Income,2496.93,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-295472
2025-10-15,Entertainment,Expense,371.28,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-359409
2025-06-20,Investments,Income,201.07,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-463625
2025-11-17,Transport,Expense,127.91,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-951331
2026-03-26,Tech,Expense,161.0,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-336540
2025-12-03,Cybersecurity,Expense,63.53,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-537605
2025-08-07,Utilities,Expense,388.51,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-570988
2025-12-01,Dining,Expense,64.04,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-244818
2025-03-11,Healthcare,Expense,177.73,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-432918
2026-01-04,Healthcare,Expense,56.17,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-862398
2026-03-27,Transport,Expense,389.43,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-564523
2025-03-19,Tech,Expense,313.85,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-293720
2025-11-07,Tech,Expense,231.15,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-342129
2025-02-10,Transport,Expense,278.38,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-626725
2025-12-31,Gift,Income,263.33,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-615318
2025-04-09,Utilities,Expense,98.25,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-382967
2026-01-16,Freelance,Income,271.82,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-169348
2026-03-20,Entertainment,Expense,250.65,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-358771
2025-11-08,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-513296
2025-09-26,Healthcare,Expense,260.14,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-573546
2026-03-26,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-870881
2025-09-22,Cybersecurity,Expense,308.41,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-405323
2026-02-01,Tech,Expense,332.77,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-542983
2025-12-20,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-586097
2025-02-16,Gift,Income,291.83,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-916558
2025-03-11,Healthcare,Expense,163.3,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-126122
2025-08-21,Dining,Expense,45.17,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-853270
2025-02-28,Groceries,Expense,285.43,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-649262
2025-11-10,Healthcare,Expense,380.4,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-146038
2025-10-17,Transport,Expense,349.81,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-251631
2025-08-03,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-865630
2025-05-28,Entertainment,Expense,254.32,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-312705
2025-01-07,Tech,Expense,188.87,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-737517
2025-04-22,Freelance,Income,239.66,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-530074
2025-05-06,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-749871
2025-01-26,Dining,Expense,82.09,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-138504
2025-12-08,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-447195
2025-02-25,Salary,Income,2483.39,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-804737
2025-04-01,Healthcare,Expense,386.85,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-137581
2025-06-15,Tech,Expense,153.74,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-895284
2025-02-03,Healthcare,Expense,124.2,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-828361
2025-09-27,Investments,Income,171.37,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-741784
2025-02-14,Healthcare,Expense,198.63,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-547798
2025-05-13,Transport,Expense,214.9,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-236014
2025-09-24,Entertainment,Expense,294.38,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-947228
2025-12-29,Dining,Expense,123.29,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-223949
2026-01-13,Groceries,Expense,340.75,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-534153
2025-10-14,Transport,Expense,324.36,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-771736
2025-05-11,Tech,Expense,318.18,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-631302
2025-02-28,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-515287
2026-03-03,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-446569
2025-08-31,Gift,Income,320.93,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-262934
2025-06-21,Healthcare,Expense,190.36,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-975671
2025-10-12,Transport,Expense,219.0,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-938373
2025-02-03,Investments,Income,388.15,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-455627
2025-10-20,Freelance,Income,246.22,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-920347
2025-12-30,Transport,Expense,22.34,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-621199
2025-08-20,Investments,Income,333.49,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-650607
2025-07-11,Groceries,Expense,316.13,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-565330
2025-09-14,Entertainment,Expense,70.09,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-868020
2026-02-02,Investments,Income,137.66,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-315154
2025-07-18,Entertainment,Expense,288.33,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-104309
2025-12-18,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-449479
2025-02-22,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-123572
2025-11-24,Tech,Expense,357.93,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-301898
2025-06-13,Healthcare,Expense,311.39,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-256574
2025-01-08,Groceries,Expense,383.74,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-316612
2025-06-13,Healthcare,Expense,115.71,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-279594
2025-10-04,Transport,Expense,183.02,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-593602
2025-02-24,Salary,Income,2476.72,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-510954
2025-11-12,Entertainment,Expense,148.69,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-847528
2025-02-10,Healthcare,Expense,389.74,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-197429
2025-02-19,Entertainment,Expense,187.68,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-342948
2026-03-17,Freelance,Income,359.32,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-511122
2026-02-08,Transport,Expense,345.71,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-611187
2025-02-27,Entertainment,Expense,147.06,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-395968
2025-09-18,Utilities,Expense,50.14,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-683165
2025-09-30,Tech,Expense,189.78,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-350164
2025-03-23,Healthcare,Expense,389.82,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-457264
2026-02-06,Cybersecurity,Expense,392.28,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-670977
2025-12-06,Utilities,Expense,271.15,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-219876
2025-06-16,Entertainment,Expense,226.48,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-422998
2025-11-03,Salary,Income,2421.75,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-443312
2025-02-16,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-708979
2026-01-23,Salary,Income,2429.35,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-657062
2025-04-11,Entertainment,Expense,90.21,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-697978
2025-08-11,Tech,Expense,289.94,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-711033
2025-07-26,Healthcare,Expense,340.58,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-487158
2025-01-01,Salary,Income,2540.67,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-395917
2025-08-10,Freelance,Income,283.87,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-846348
2025-08-11,Cybersecurity,Expense,222.6,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-245824
2026-03-08,Cybersecurity,Expense,370.55,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-402483
